video_stem,video_path,video_emotion,video_emotion_lbl,actor_id,sentence_key,sentence_text,audio_stem,audio_path,audio_emotion,audio_emotion_lbl,output_stem,label,method,status
1052_TSI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1052_TSI_NEU_XX.flv,NEU,neutral,1052,TSI,The surface is slippery,1052_TSI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1052_TSI_SAD_XX.wav,SAD,sad,FAKE_T1_1052_TSI_NEU_XX__AUDIO_1052_TSI_SAD_XX,1,emotion_swap,pending
1052_ITH_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1052_ITH_DIS_XX.flv,DIS,disgusted,1052,ITH,I think I have a doctor's appointment,1052_ITH_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1052_ITH_FEA_XX.wav,FEA,fearful,FAKE_T1_1052_ITH_DIS_XX__AUDIO_1052_ITH_FEA_XX,1,emotion_swap,pending
1052_IEO_DIS_MD,..\..\data\raw\CREMA-D\VideoFlash\1052_IEO_DIS_MD.flv,DIS,disgusted,1052,IEO,It's eleven o'clock,1052_IEO_FEA_MD,..\..\data\raw\CREMA-D\AudioWAV\1052_IEO_FEA_MD.wav,FEA,fearful,FAKE_T1_1052_IEO_DIS_MD__AUDIO_1052_IEO_FEA_MD,1,emotion_swap,pending
1052_IWW_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1052_IWW_DIS_XX.flv,DIS,disgusted,1052,IWW,I wonder what this is about,1052_IWW_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1052_IWW_FEA_XX.wav,FEA,fearful,FAKE_T1_1052_IWW_DIS_XX__AUDIO_1052_IWW_FEA_XX,1,emotion_swap,pending
1052_TAI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1052_TAI_NEU_XX.flv,NEU,neutral,1052,TAI,The airplane is almost full,1052_TAI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1052_TAI_SAD_XX.wav,SAD,sad,FAKE_T1_1052_TAI_NEU_XX__AUDIO_1052_TAI_SAD_XX,1,emotion_swap,pending
1052_IOM_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1052_IOM_FEA_XX.flv,FEA,fearful,1052,IOM,I'm on my way to the meeting,1052_IOM_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1052_IOM_HAP_XX.wav,HAP,happy,FAKE_T1_1052_IOM_FEA_XX__AUDIO_1052_IOM_HAP_XX,1,emotion_swap,pending
1052_MTI_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1052_MTI_SAD_XX.flv,SAD,sad,1052,MTI,Maybe tomorrow it will be cold,1052_MTI_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1052_MTI_ANG_XX.wav,ANG,angry,FAKE_T1_1052_MTI_SAD_XX__AUDIO_1052_MTI_ANG_XX,1,emotion_swap,pending
1052_IWW_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1052_IWW_ANG_XX.flv,ANG,angry,1052,IWW,I wonder what this is about,1052_IWW_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1052_IWW_DIS_XX.wav,DIS,disgusted,FAKE_T1_1052_IWW_ANG_XX__AUDIO_1052_IWW_DIS_XX,1,emotion_swap,pending
1052_MTI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1052_MTI_HAP_XX.flv,HAP,happy,1052,MTI,Maybe tomorrow it will be cold,1052_MTI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1052_MTI_NEU_XX.wav,NEU,neutral,FAKE_T1_1052_MTI_HAP_XX__AUDIO_1052_MTI_NEU_XX,1,emotion_swap,pending
1052_ITS_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1052_ITS_DIS_XX.flv,DIS,disgusted,1052,ITS,I think I've seen this before,1052_ITS_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1052_ITS_FEA_XX.wav,FEA,fearful,FAKE_T1_1052_ITS_DIS_XX__AUDIO_1052_ITS_FEA_XX,1,emotion_swap,pending
1053_TAI_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_TAI_FEA_XX.flv,FEA,fearful,1053,TAI,The airplane is almost full,1053_TAI_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_TAI_HAP_XX.wav,HAP,happy,FAKE_T1_1053_TAI_FEA_XX__AUDIO_1053_TAI_HAP_XX,1,emotion_swap,pending
1053_DFA_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_DFA_FEA_XX.flv,FEA,fearful,1053,DFA,Don't forget a jacket,1053_DFA_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_DFA_HAP_XX.wav,HAP,happy,FAKE_T1_1053_DFA_FEA_XX__AUDIO_1053_DFA_HAP_XX,1,emotion_swap,pending
1053_ITH_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_ITH_NEU_XX.flv,NEU,neutral,1053,ITH,I think I have a doctor's appointment,1053_ITH_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_ITH_SAD_XX.wav,SAD,sad,FAKE_T1_1053_ITH_NEU_XX__AUDIO_1053_ITH_SAD_XX,1,emotion_swap,pending
1053_IWW_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_IWW_NEU_XX.flv,NEU,neutral,1053,IWW,I wonder what this is about,1053_IWW_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_IWW_SAD_XX.wav,SAD,sad,FAKE_T1_1053_IWW_NEU_XX__AUDIO_1053_IWW_SAD_XX,1,emotion_swap,pending
1053_ITH_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_ITH_FEA_XX.flv,FEA,fearful,1053,ITH,I think I have a doctor's appointment,1053_ITH_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_ITH_HAP_XX.wav,HAP,happy,FAKE_T1_1053_ITH_FEA_XX__AUDIO_1053_ITH_HAP_XX,1,emotion_swap,pending
1053_IWL_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_IWL_NEU_XX.flv,NEU,neutral,1053,IWL,I would like a new alarm clock,1053_IWL_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_IWL_SAD_XX.wav,SAD,sad,FAKE_T1_1053_IWL_NEU_XX__AUDIO_1053_IWL_SAD_XX,1,emotion_swap,pending
1053_TIE_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_TIE_HAP_XX.flv,HAP,happy,1053,TIE,That is exactly what happened,1053_TIE_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_TIE_NEU_XX.wav,NEU,neutral,FAKE_T1_1053_TIE_HAP_XX__AUDIO_1053_TIE_NEU_XX,1,emotion_swap,pending
1053_IWW_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_IWW_FEA_XX.flv,FEA,fearful,1053,IWW,I wonder what this is about,1053_IWW_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_IWW_HAP_XX.wav,HAP,happy,FAKE_T1_1053_IWW_FEA_XX__AUDIO_1053_IWW_HAP_XX,1,emotion_swap,pending
1053_IWW_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_IWW_ANG_XX.flv,ANG,angry,1053,IWW,I wonder what this is about,1053_IWW_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_IWW_DIS_XX.wav,DIS,disgusted,FAKE_T1_1053_IWW_ANG_XX__AUDIO_1053_IWW_DIS_XX,1,emotion_swap,pending
1053_IEO_HAP_MD,..\..\data\raw\CREMA-D\VideoFlash\1053_IEO_HAP_MD.flv,HAP,happy,1053,IEO,It's eleven o'clock,1053_IEO_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_IEO_NEU_XX.wav,NEU,neutral,FAKE_T1_1053_IEO_HAP_MD__AUDIO_1053_IEO_NEU_XX,1,emotion_swap,pending
1053_TIE_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_TIE_SAD_XX.flv,SAD,sad,1053,TIE,That is exactly what happened,1053_TIE_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_TIE_ANG_XX.wav,ANG,angry,FAKE_T1_1053_TIE_SAD_XX__AUDIO_1053_TIE_ANG_XX,1,emotion_swap,pending
1053_WSI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_WSI_HAP_XX.flv,HAP,happy,1053,WSI,We'll stop in a couple of minutes,1053_WSI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_WSI_NEU_XX.wav,NEU,neutral,FAKE_T1_1053_WSI_HAP_XX__AUDIO_1053_WSI_NEU_XX,1,emotion_swap,pending
1053_IWW_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_IWW_HAP_XX.flv,HAP,happy,1053,IWW,I wonder what this is about,1053_IWW_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_IWW_NEU_XX.wav,NEU,neutral,FAKE_T1_1053_IWW_HAP_XX__AUDIO_1053_IWW_NEU_XX,1,emotion_swap,pending
1053_IOM_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_IOM_FEA_XX.flv,FEA,fearful,1053,IOM,I'm on my way to the meeting,1053_IOM_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_IOM_HAP_XX.wav,HAP,happy,FAKE_T1_1053_IOM_FEA_XX__AUDIO_1053_IOM_HAP_XX,1,emotion_swap,pending
1053_TIE_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_TIE_FEA_XX.flv,FEA,fearful,1053,TIE,That is exactly what happened,1053_TIE_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_TIE_HAP_XX.wav,HAP,happy,FAKE_T1_1053_TIE_FEA_XX__AUDIO_1053_TIE_HAP_XX,1,emotion_swap,pending
1053_IWW_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_IWW_SAD_XX.flv,SAD,sad,1053,IWW,I wonder what this is about,1053_IWW_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_IWW_ANG_XX.wav,ANG,angry,FAKE_T1_1053_IWW_SAD_XX__AUDIO_1053_IWW_ANG_XX,1,emotion_swap,pending
1053_WSI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_WSI_NEU_XX.flv,NEU,neutral,1053,WSI,We'll stop in a couple of minutes,1053_WSI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_WSI_SAD_XX.wav,SAD,sad,FAKE_T1_1053_WSI_NEU_XX__AUDIO_1053_WSI_SAD_XX,1,emotion_swap,pending
1053_MTI_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_MTI_DIS_XX.flv,DIS,disgusted,1053,MTI,Maybe tomorrow it will be cold,1053_MTI_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_MTI_FEA_XX.wav,FEA,fearful,FAKE_T1_1053_MTI_DIS_XX__AUDIO_1053_MTI_FEA_XX,1,emotion_swap,pending
1053_MTI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_MTI_HAP_XX.flv,HAP,happy,1053,MTI,Maybe tomorrow it will be cold,1053_MTI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_MTI_NEU_XX.wav,NEU,neutral,FAKE_T1_1053_MTI_HAP_XX__AUDIO_1053_MTI_NEU_XX,1,emotion_swap,pending
1053_DFA_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_DFA_SAD_XX.flv,SAD,sad,1053,DFA,Don't forget a jacket,1053_DFA_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_DFA_ANG_XX.wav,ANG,angry,FAKE_T1_1053_DFA_SAD_XX__AUDIO_1053_DFA_ANG_XX,1,emotion_swap,pending
1053_TAI_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_TAI_SAD_XX.flv,SAD,sad,1053,TAI,The airplane is almost full,1053_TAI_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_TAI_ANG_XX.wav,ANG,angry,FAKE_T1_1053_TAI_SAD_XX__AUDIO_1053_TAI_ANG_XX,1,emotion_swap,pending
1053_ITH_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_ITH_DIS_XX.flv,DIS,disgusted,1053,ITH,I think I have a doctor's appointment,1053_ITH_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_ITH_FEA_XX.wav,FEA,fearful,FAKE_T1_1053_ITH_DIS_XX__AUDIO_1053_ITH_FEA_XX,1,emotion_swap,pending
1054_IOM_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_IOM_NEU_XX.flv,NEU,neutral,1054,IOM,I'm on my way to the meeting,1054_IOM_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_IOM_SAD_XX.wav,SAD,sad,FAKE_T1_1054_IOM_NEU_XX__AUDIO_1054_IOM_SAD_XX,1,emotion_swap,pending
1054_TIE_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_TIE_NEU_XX.flv,NEU,neutral,1054,TIE,That is exactly what happened,1054_TIE_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_TIE_SAD_XX.wav,SAD,sad,FAKE_T1_1054_TIE_NEU_XX__AUDIO_1054_TIE_SAD_XX,1,emotion_swap,pending
1054_IOM_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_IOM_HAP_XX.flv,HAP,happy,1054,IOM,I'm on my way to the meeting,1054_IOM_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_IOM_NEU_XX.wav,NEU,neutral,FAKE_T1_1054_IOM_HAP_XX__AUDIO_1054_IOM_NEU_XX,1,emotion_swap,pending
1054_MTI_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_MTI_DIS_XX.flv,DIS,disgusted,1054,MTI,Maybe tomorrow it will be cold,1054_MTI_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_MTI_FEA_XX.wav,FEA,fearful,FAKE_T1_1054_MTI_DIS_XX__AUDIO_1054_MTI_FEA_XX,1,emotion_swap,pending
1054_IOM_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_IOM_FEA_XX.flv,FEA,fearful,1054,IOM,I'm on my way to the meeting,1054_IOM_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_IOM_HAP_XX.wav,HAP,happy,FAKE_T1_1054_IOM_FEA_XX__AUDIO_1054_IOM_HAP_XX,1,emotion_swap,pending
1054_ITH_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_ITH_ANG_XX.flv,ANG,angry,1054,ITH,I think I have a doctor's appointment,1054_ITH_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_ITH_DIS_XX.wav,DIS,disgusted,FAKE_T1_1054_ITH_ANG_XX__AUDIO_1054_ITH_DIS_XX,1,emotion_swap,pending
1054_WSI_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_WSI_SAD_XX.flv,SAD,sad,1054,WSI,We'll stop in a couple of minutes,1054_WSI_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_WSI_ANG_XX.wav,ANG,angry,FAKE_T1_1054_WSI_SAD_XX__AUDIO_1054_WSI_ANG_XX,1,emotion_swap,pending
1054_WSI_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_WSI_FEA_XX.flv,FEA,fearful,1054,WSI,We'll stop in a couple of minutes,1054_WSI_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_WSI_HAP_XX.wav,HAP,happy,FAKE_T1_1054_WSI_FEA_XX__AUDIO_1054_WSI_HAP_XX,1,emotion_swap,pending
1054_IWL_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_IWL_ANG_XX.flv,ANG,angry,1054,IWL,I would like a new alarm clock,1054_IWL_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_IWL_DIS_XX.wav,DIS,disgusted,FAKE_T1_1054_IWL_ANG_XX__AUDIO_1054_IWL_DIS_XX,1,emotion_swap,pending
1054_TIE_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_TIE_ANG_XX.flv,ANG,angry,1054,TIE,That is exactly what happened,1054_TIE_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_TIE_DIS_XX.wav,DIS,disgusted,FAKE_T1_1054_TIE_ANG_XX__AUDIO_1054_TIE_DIS_XX,1,emotion_swap,pending
1054_MTI_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_MTI_ANG_XX.flv,ANG,angry,1054,MTI,Maybe tomorrow it will be cold,1054_MTI_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_MTI_DIS_XX.wav,DIS,disgusted,FAKE_T1_1054_MTI_ANG_XX__AUDIO_1054_MTI_DIS_XX,1,emotion_swap,pending
1054_IWL_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_IWL_DIS_XX.flv,DIS,disgusted,1054,IWL,I would like a new alarm clock,1054_IWL_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_IWL_FEA_XX.wav,FEA,fearful,FAKE_T1_1054_IWL_DIS_XX__AUDIO_1054_IWL_FEA_XX,1,emotion_swap,pending
1054_DFA_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_DFA_ANG_XX.flv,ANG,angry,1054,DFA,Don't forget a jacket,1054_DFA_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_DFA_DIS_XX.wav,DIS,disgusted,FAKE_T1_1054_DFA_ANG_XX__AUDIO_1054_DFA_DIS_XX,1,emotion_swap,pending
1054_ITH_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_ITH_FEA_XX.flv,FEA,fearful,1054,ITH,I think I have a doctor's appointment,1054_ITH_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_ITH_HAP_XX.wav,HAP,happy,FAKE_T1_1054_ITH_FEA_XX__AUDIO_1054_ITH_HAP_XX,1,emotion_swap,pending
1054_IWW_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_IWW_FEA_XX.flv,FEA,fearful,1054,IWW,I wonder what this is about,1054_IWW_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_IWW_HAP_XX.wav,HAP,happy,FAKE_T1_1054_IWW_FEA_XX__AUDIO_1054_IWW_HAP_XX,1,emotion_swap,pending
1054_TIE_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_TIE_SAD_XX.flv,SAD,sad,1054,TIE,That is exactly what happened,1054_TIE_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_TIE_ANG_XX.wav,ANG,angry,FAKE_T1_1054_TIE_SAD_XX__AUDIO_1054_TIE_ANG_XX,1,emotion_swap,pending
1054_IEO_SAD_MD,..\..\data\raw\CREMA-D\VideoFlash\1054_IEO_SAD_MD.flv,SAD,sad,1054,IEO,It's eleven o'clock,1054_IEO_ANG_MD,..\..\data\raw\CREMA-D\AudioWAV\1054_IEO_ANG_MD.wav,ANG,angry,FAKE_T1_1054_IEO_SAD_MD__AUDIO_1054_IEO_ANG_MD,1,emotion_swap,pending
1054_TIE_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_TIE_HAP_XX.flv,HAP,happy,1054,TIE,That is exactly what happened,1054_TIE_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_TIE_NEU_XX.wav,NEU,neutral,FAKE_T1_1054_TIE_HAP_XX__AUDIO_1054_TIE_NEU_XX,1,emotion_swap,pending
1054_TAI_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_TAI_SAD_XX.flv,SAD,sad,1054,TAI,The airplane is almost full,1054_TAI_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_TAI_ANG_XX.wav,ANG,angry,FAKE_T1_1054_TAI_SAD_XX__AUDIO_1054_TAI_ANG_XX,1,emotion_swap,pending
1054_ITS_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_ITS_ANG_XX.flv,ANG,angry,1054,ITS,I think I've seen this before,1054_ITS_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_ITS_DIS_XX.wav,DIS,disgusted,FAKE_T1_1054_ITS_ANG_XX__AUDIO_1054_ITS_DIS_XX,1,emotion_swap,pending
1054_ITS_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_ITS_HAP_XX.flv,HAP,happy,1054,ITS,I think I've seen this before,1054_ITS_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_ITS_NEU_XX.wav,NEU,neutral,FAKE_T1_1054_ITS_HAP_XX__AUDIO_1054_ITS_NEU_XX,1,emotion_swap,pending
1054_IWW_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_IWW_HAP_XX.flv,HAP,happy,1054,IWW,I wonder what this is about,1054_IWW_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_IWW_NEU_XX.wav,NEU,neutral,FAKE_T1_1054_IWW_HAP_XX__AUDIO_1054_IWW_NEU_XX,1,emotion_swap,pending
1055_IOM_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_IOM_DIS_XX.flv,DIS,disgusted,1055,IOM,I'm on my way to the meeting,1055_IOM_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_IOM_FEA_XX.wav,FEA,fearful,FAKE_T1_1055_IOM_DIS_XX__AUDIO_1055_IOM_FEA_XX,1,emotion_swap,pending
1055_TSI_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_TSI_DIS_XX.flv,DIS,disgusted,1055,TSI,The surface is slippery,1055_TSI_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_TSI_FEA_XX.wav,FEA,fearful,FAKE_T1_1055_TSI_DIS_XX__AUDIO_1055_TSI_FEA_XX,1,emotion_swap,pending
1055_ITS_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_ITS_NEU_XX.flv,NEU,neutral,1055,ITS,I think I've seen this before,1055_ITS_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_ITS_SAD_XX.wav,SAD,sad,FAKE_T1_1055_ITS_NEU_XX__AUDIO_1055_ITS_SAD_XX,1,emotion_swap,pending
1055_TIE_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_TIE_ANG_XX.flv,ANG,angry,1055,TIE,That is exactly what happened,1055_TIE_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_TIE_DIS_XX.wav,DIS,disgusted,FAKE_T1_1055_TIE_ANG_XX__AUDIO_1055_TIE_DIS_XX,1,emotion_swap,pending
1055_IEO_HAP_MD,..\..\data\raw\CREMA-D\VideoFlash\1055_IEO_HAP_MD.flv,HAP,happy,1055,IEO,It's eleven o'clock,1055_IEO_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_IEO_NEU_XX.wav,NEU,neutral,FAKE_T1_1055_IEO_HAP_MD__AUDIO_1055_IEO_NEU_XX,1,emotion_swap,pending
1055_DFA_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_DFA_FEA_XX.flv,FEA,fearful,1055,DFA,Don't forget a jacket,1055_DFA_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_DFA_HAP_XX.wav,HAP,happy,FAKE_T1_1055_DFA_FEA_XX__AUDIO_1055_DFA_HAP_XX,1,emotion_swap,pending
1055_ITS_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_ITS_SAD_XX.flv,SAD,sad,1055,ITS,I think I've seen this before,1055_ITS_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_ITS_ANG_XX.wav,ANG,angry,FAKE_T1_1055_ITS_SAD_XX__AUDIO_1055_ITS_ANG_XX,1,emotion_swap,pending
1055_TSI_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_TSI_ANG_XX.flv,ANG,angry,1055,TSI,The surface is slippery,1055_TSI_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_TSI_DIS_XX.wav,DIS,disgusted,FAKE_T1_1055_TSI_ANG_XX__AUDIO_1055_TSI_DIS_XX,1,emotion_swap,pending
1055_IOM_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_IOM_NEU_XX.flv,NEU,neutral,1055,IOM,I'm on my way to the meeting,1055_IOM_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_IOM_SAD_XX.wav,SAD,sad,FAKE_T1_1055_IOM_NEU_XX__AUDIO_1055_IOM_SAD_XX,1,emotion_swap,pending
1055_DFA_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_DFA_ANG_XX.flv,ANG,angry,1055,DFA,Don't forget a jacket,1055_DFA_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_DFA_DIS_XX.wav,DIS,disgusted,FAKE_T1_1055_DFA_ANG_XX__AUDIO_1055_DFA_DIS_XX,1,emotion_swap,pending
1055_IWL_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_IWL_ANG_XX.flv,ANG,angry,1055,IWL,I would like a new alarm clock,1055_IWL_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_IWL_DIS_XX.wav,DIS,disgusted,FAKE_T1_1055_IWL_ANG_XX__AUDIO_1055_IWL_DIS_XX,1,emotion_swap,pending
1055_WSI_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_WSI_DIS_XX.flv,DIS,disgusted,1055,WSI,We'll stop in a couple of minutes,1055_WSI_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_WSI_FEA_XX.wav,FEA,fearful,FAKE_T1_1055_WSI_DIS_XX__AUDIO_1055_WSI_FEA_XX,1,emotion_swap,pending
1055_IWW_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_IWW_FEA_XX.flv,FEA,fearful,1055,IWW,I wonder what this is about,1055_IWW_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_IWW_HAP_XX.wav,HAP,happy,FAKE_T1_1055_IWW_FEA_XX__AUDIO_1055_IWW_HAP_XX,1,emotion_swap,pending
1055_MTI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_MTI_HAP_XX.flv,HAP,happy,1055,MTI,Maybe tomorrow it will be cold,1055_MTI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_MTI_NEU_XX.wav,NEU,neutral,FAKE_T1_1055_MTI_HAP_XX__AUDIO_1055_MTI_NEU_XX,1,emotion_swap,pending
1055_ITH_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_ITH_SAD_XX.flv,SAD,sad,1055,ITH,I think I have a doctor's appointment,1055_ITH_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_ITH_ANG_XX.wav,ANG,angry,FAKE_T1_1055_ITH_SAD_XX__AUDIO_1055_ITH_ANG_XX,1,emotion_swap,pending
1055_TAI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_TAI_NEU_XX.flv,NEU,neutral,1055,TAI,The airplane is almost full,1055_TAI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_TAI_SAD_XX.wav,SAD,sad,FAKE_T1_1055_TAI_NEU_XX__AUDIO_1055_TAI_SAD_XX,1,emotion_swap,pending
1055_DFA_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_DFA_HAP_XX.flv,HAP,happy,1055,DFA,Don't forget a jacket,1055_DFA_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_DFA_NEU_XX.wav,NEU,neutral,FAKE_T1_1055_DFA_HAP_XX__AUDIO_1055_DFA_NEU_XX,1,emotion_swap,pending
