clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path
train_dia956_utt14,meld_real,0,meld_Krista,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia956_utt14.mp4,data\preprocessed\features\z_at\train_dia956_utt14.pt,data\preprocessed\features\z_v\train_dia956_utt14.pt
FAKE_T2_1039_DFA_NEU_XX__AUDIO_1039_DFA_SAD_XX_wav2lip,track2,1,crema_1039,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1039_DFA_NEU_XX__AUDIO_1039_DFA_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1039_DFA_NEU_XX__AUDIO_1039_DFA_SAD_XX_wav2lip.pt
train_dia973_utt8,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia973_utt8.mp4,data\preprocessed\features\z_at\train_dia973_utt8.pt,data\preprocessed\features\z_v\train_dia973_utt8.pt
train_dia633_utt2,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia633_utt2.mp4,data\preprocessed\features\z_at\train_dia633_utt2.pt,data\preprocessed\features\z_v\train_dia633_utt2.pt
test_dia201_utt10,meld_real,0,meld_Joey,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia201_utt10.mp4,data\preprocessed\features\z_at\test_dia201_utt10.pt,data\preprocessed\features\z_v\test_dia201_utt10.pt
FAKE_T1_1089_IEO_DIS_HI__AUDIO_1089_IEO_FEA_HI_styletts,track1,1,crema_1089,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1089_IEO_DIS_HI__AUDIO_1089_IEO_FEA_HI_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1089_IEO_DIS_HI__AUDIO_1089_IEO_FEA_HI_styletts.pt
FAKE_T3_1050_IEO_FEA_LO__AUDIO_1050_IEO_HAP_LO_sadtalker,track3,1,crema_1050,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1050_IEO_FEA_LO__AUDIO_1050_IEO_HAP_LO_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1050_IEO_FEA_LO__AUDIO_1050_IEO_HAP_LO_sadtalker.pt
FAKE_T1_1040_IOM_DIS_XX__AUDIO_1040_IOM_FEA_XX_styletts,track1,1,crema_1040,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1040_IOM_DIS_XX__AUDIO_1040_IOM_FEA_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1040_IOM_DIS_XX__AUDIO_1040_IOM_FEA_XX_styletts.pt
FAKE_T3_1078_TAI_NEU_XX__AUDIO_1078_TAI_SAD_XX_sadtalker,track3,1,crema_1078,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1078_TAI_NEU_XX__AUDIO_1078_TAI_SAD_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1078_TAI_NEU_XX__AUDIO_1078_TAI_SAD_XX_sadtalker.pt
FAKE_T3_1087_MTI_DIS_XX__AUDIO_1087_MTI_FEA_XX_sadtalker,track3,1,crema_1087,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1087_MTI_DIS_XX__AUDIO_1087_MTI_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1087_MTI_DIS_XX__AUDIO_1087_MTI_FEA_XX_sadtalker.pt
train_dia281_utt6,meld_real,0,meld_Joey,disgust,disgust,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia281_utt6.mp4,data\preprocessed\features\z_at\train_dia281_utt6.pt,data\preprocessed\features\z_v\train_dia281_utt6.pt
FAKE_T3_1023_TAI_DIS_XX__AUDIO_1023_TAI_FEA_XX_sadtalker,track3,1,crema_1023,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1023_TAI_DIS_XX__AUDIO_1023_TAI_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1023_TAI_DIS_XX__AUDIO_1023_TAI_FEA_XX_sadtalker.pt
FAKE_T3_1013_MTI_FEA_XX__AUDIO_1013_MTI_HAP_XX_sadtalker,track3,1,crema_1013,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1013_MTI_FEA_XX__AUDIO_1013_MTI_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1013_MTI_FEA_XX__AUDIO_1013_MTI_HAP_XX_sadtalker.pt
-Alixo7euuU_000,mosei_real,0,mosei_-Alixo7euuU_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-Alixo7euuU_000.mp4,data\preprocessed\features\z_at\-Alixo7euuU_000.pt,data\preprocessed\features\z_v\-Alixo7euuU_000.pt
FAKE_T1_1069_IEO_FEA_MD__AUDIO_1069_IEO_HAP_MD_styletts,track1,1,crema_1069,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1069_IEO_FEA_MD__AUDIO_1069_IEO_HAP_MD_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1069_IEO_FEA_MD__AUDIO_1069_IEO_HAP_MD_styletts.pt
l-nM_U1qpko_004,mosei_real,0,mosei_l-nM_U1qpko_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\l-nM_U1qpko_004.mp4,data\preprocessed\features\z_at\l-nM_U1qpko_004.pt,data\preprocessed\features\z_v\l-nM_U1qpko_004.pt
train_dia210_utt2,meld_real,0,meld_Richard,anger,anger,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia210_utt2.mp4,data\preprocessed\features\z_at\train_dia210_utt2.pt,data\preprocessed\features\z_v\train_dia210_utt2.pt
hyazktfsZew_009,mosei_real,0,mosei_hyazktfsZew_009,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\hyazktfsZew_009.mp4,data\preprocessed\features\z_at\hyazktfsZew_009.pt,data\preprocessed\features\z_v\hyazktfsZew_009.pt
train_dia528_utt2,meld_real,0,meld_Monica,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia528_utt2.mp4,data\preprocessed\features\z_at\train_dia528_utt2.pt,data\preprocessed\features\z_v\train_dia528_utt2.pt
FAKE_T3_1078_TSI_DIS_XX__AUDIO_1078_TSI_FEA_XX_sadtalker,track3,1,crema_1078,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1078_TSI_DIS_XX__AUDIO_1078_TSI_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1078_TSI_DIS_XX__AUDIO_1078_TSI_FEA_XX_sadtalker.pt
FAKE_T3_1021_ITS_SAD_XX__AUDIO_1021_ITS_ANG_XX_sadtalker,track3,1,crema_1021,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1021_ITS_SAD_XX__AUDIO_1021_ITS_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1021_ITS_SAD_XX__AUDIO_1021_ITS_ANG_XX_sadtalker.pt
test_dia208_utt10,meld_real,0,meld_Joey,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia208_utt10.mp4,data\preprocessed\features\z_at\test_dia208_utt10.pt,data\preprocessed\features\z_v\test_dia208_utt10.pt
VA6lVHlj5d0_001,mosei_real,0,mosei_VA6lVHlj5d0_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\VA6lVHlj5d0_001.mp4,data\preprocessed\features\z_at\VA6lVHlj5d0_001.pt,data\preprocessed\features\z_v\VA6lVHlj5d0_001.pt
FAKE_T3_1017_MTI_ANG_XX__AUDIO_1017_MTI_DIS_XX_sadtalker,track3,1,crema_1017,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1017_MTI_ANG_XX__AUDIO_1017_MTI_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1017_MTI_ANG_XX__AUDIO_1017_MTI_DIS_XX_sadtalker.pt
FAKE_T3_1035_TAI_ANG_XX__AUDIO_1035_TAI_DIS_XX_sadtalker,track3,1,crema_1035,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1035_TAI_ANG_XX__AUDIO_1035_TAI_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1035_TAI_ANG_XX__AUDIO_1035_TAI_DIS_XX_sadtalker.pt
train_dia410_utt1,meld_real,0,meld_Ross,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia410_utt1.mp4,data\preprocessed\features\z_at\train_dia410_utt1.pt,data\preprocessed\features\z_v\train_dia410_utt1.pt
uVM4JWjfGgQ_000,mosei_real,0,mosei_uVM4JWjfGgQ_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\uVM4JWjfGgQ_000.mp4,data\preprocessed\features\z_at\uVM4JWjfGgQ_000.pt,data\preprocessed\features\z_v\uVM4JWjfGgQ_000.pt
xjsaS-LeZ14_004,mosei_real,0,mosei_xjsaS-LeZ14_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xjsaS-LeZ14_004.mp4,data\preprocessed\features\z_at\xjsaS-LeZ14_004.pt,data\preprocessed\features\z_v\xjsaS-LeZ14_004.pt
2_365,mustard,-1,mustard_JOEY,,,0,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_365.mp4,data\preprocessed\features\z_at\2_365.pt,data\preprocessed\features\z_v\2_365.pt
2_189,mustard,-1,mustard_CHANDLER,,,1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_189.mp4,data\preprocessed\features\z_at\2_189.pt,data\preprocessed\features\z_v\2_189.pt
FAKE_T3_1006_TIE_HAP_XX__AUDIO_1006_TIE_NEU_XX_sadtalker,track3,1,crema_1006,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1006_TIE_HAP_XX__AUDIO_1006_TIE_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1006_TIE_HAP_XX__AUDIO_1006_TIE_NEU_XX_sadtalker.pt
FAKE_T2_1053_IWL_FEA_XX__AUDIO_1053_IWL_HAP_XX_wav2lip,track2,1,crema_1053,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1053_IWL_FEA_XX__AUDIO_1053_IWL_HAP_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1053_IWL_FEA_XX__AUDIO_1053_IWL_HAP_XX_wav2lip.pt
train_dia356_utt1,meld_real,0,meld_Ross,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia356_utt1.mp4,data\preprocessed\features\z_at\train_dia356_utt1.pt,data\preprocessed\features\z_v\train_dia356_utt1.pt
FAKE_T3_1053_IOM_NEU_XX__AUDIO_1053_IOM_SAD_XX_sadtalker,track3,1,crema_1053,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1053_IOM_NEU_XX__AUDIO_1053_IOM_SAD_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1053_IOM_NEU_XX__AUDIO_1053_IOM_SAD_XX_sadtalker.pt
4AQC7_uCuEE_015,mosei_real,0,mosei_4AQC7_uCuEE_015,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\4AQC7_uCuEE_015.mp4,data\preprocessed\features\z_at\4AQC7_uCuEE_015.pt,data\preprocessed\features\z_v\4AQC7_uCuEE_015.pt
xbl7bU5PGBs_001,mosei_real,0,mosei_xbl7bU5PGBs_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xbl7bU5PGBs_001.mp4,data\preprocessed\features\z_at\xbl7bU5PGBs_001.pt,data\preprocessed\features\z_v\xbl7bU5PGBs_001.pt
DnBHq5I52LM_005,mosei_real,0,mosei_DnBHq5I52LM_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\DnBHq5I52LM_005.mp4,data\preprocessed\features\z_at\DnBHq5I52LM_005.pt,data\preprocessed\features\z_v\DnBHq5I52LM_005.pt
wHQYmMZzyJY_009,mosei_real,0,mosei_wHQYmMZzyJY_009,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\wHQYmMZzyJY_009.mp4,data\preprocessed\features\z_at\wHQYmMZzyJY_009.pt,data\preprocessed\features\z_v\wHQYmMZzyJY_009.pt
test_dia120_utt10,meld_real,0,meld_Chandler,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia120_utt10.mp4,data\preprocessed\features\z_at\test_dia120_utt10.pt,data\preprocessed\features\z_v\test_dia120_utt10.pt
FAKE_T2_1008_DFA_NEU_XX__AUDIO_1008_DFA_SAD_XX_wav2lip,track2,1,crema_1008,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1008_DFA_NEU_XX__AUDIO_1008_DFA_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1008_DFA_NEU_XX__AUDIO_1008_DFA_SAD_XX_wav2lip.pt
4H9RfQuqsvg_001,mosei_real,0,mosei_4H9RfQuqsvg_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\4H9RfQuqsvg_001.mp4,data\preprocessed\features\z_at\4H9RfQuqsvg_001.pt,data\preprocessed\features\z_v\4H9RfQuqsvg_001.pt
FAKE_T3_1053_IEO_FEA_LO__AUDIO_1053_IEO_HAP_LO_sadtalker,track3,1,crema_1053,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1053_IEO_FEA_LO__AUDIO_1053_IEO_HAP_LO_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1053_IEO_FEA_LO__AUDIO_1053_IEO_HAP_LO_sadtalker.pt
WXKgBIiP8IA_010,mosei_real,0,mosei_WXKgBIiP8IA_010,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\WXKgBIiP8IA_010.mp4,data\preprocessed\features\z_at\WXKgBIiP8IA_010.pt,data\preprocessed\features\z_v\WXKgBIiP8IA_010.pt
train_dia475_utt1,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia475_utt1.mp4,data\preprocessed\features\z_at\train_dia475_utt1.pt,data\preprocessed\features\z_v\train_dia475_utt1.pt
FAKE_T2_1038_IOM_DIS_XX__AUDIO_1038_IOM_FEA_XX_wav2lip,track2,1,crema_1038,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1038_IOM_DIS_XX__AUDIO_1038_IOM_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1038_IOM_DIS_XX__AUDIO_1038_IOM_FEA_XX_wav2lip.pt
BLFUj7_uy_0_011,mosei_real,0,mosei_BLFUj7_uy_0_011,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\BLFUj7_uy_0_011.mp4,data\preprocessed\features\z_at\BLFUj7_uy_0_011.pt,data\preprocessed\features\z_v\BLFUj7_uy_0_011.pt
train_dia928_utt0,meld_real,0,meld_Monica,disgust,disgust,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia928_utt0.mp4,data\preprocessed\features\z_at\train_dia928_utt0.pt,data\preprocessed\features\z_v\train_dia928_utt0.pt
FAKE_T3_1073_IWW_DIS_XX__AUDIO_1073_IWW_FEA_XX_sadtalker,track3,1,crema_1073,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_IWW_DIS_XX__AUDIO_1073_IWW_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_IWW_DIS_XX__AUDIO_1073_IWW_FEA_XX_sadtalker.pt
yNiJGh7JpLM_000,mosei_real,0,mosei_yNiJGh7JpLM_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\yNiJGh7JpLM_000.mp4,data\preprocessed\features\z_at\yNiJGh7JpLM_000.pt,data\preprocessed\features\z_v\yNiJGh7JpLM_000.pt
fsd1qPLA3kY_000,mosei_real,0,mosei_fsd1qPLA3kY_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\fsd1qPLA3kY_000.mp4,data\preprocessed\features\z_at\fsd1qPLA3kY_000.pt,data\preprocessed\features\z_v\fsd1qPLA3kY_000.pt
FMW6diQ9rMo_003,mosei_real,0,mosei_FMW6diQ9rMo_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\FMW6diQ9rMo_003.mp4,data\preprocessed\features\z_at\FMW6diQ9rMo_003.pt,data\preprocessed\features\z_v\FMW6diQ9rMo_003.pt
train_dia608_utt2,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia608_utt2.mp4,data\preprocessed\features\z_at\train_dia608_utt2.pt,data\preprocessed\features\z_v\train_dia608_utt2.pt
FAKE_T3_1087_ITH_SAD_XX__AUDIO_1087_ITH_ANG_XX_sadtalker,track3,1,crema_1087,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1087_ITH_SAD_XX__AUDIO_1087_ITH_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1087_ITH_SAD_XX__AUDIO_1087_ITH_ANG_XX_sadtalker.pt
j1m6ctAgjsM_035,mosei_real,0,mosei_j1m6ctAgjsM_035,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\j1m6ctAgjsM_035.mp4,data\preprocessed\features\z_at\j1m6ctAgjsM_035.pt,data\preprocessed\features\z_v\j1m6ctAgjsM_035.pt
FAKE_T1_1017_IEO_SAD_MD__AUDIO_1017_IEO_ANG_MD_styletts,track1,1,crema_1017,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1017_IEO_SAD_MD__AUDIO_1017_IEO_ANG_MD_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1017_IEO_SAD_MD__AUDIO_1017_IEO_ANG_MD_styletts.pt
8EHEEXex5D8_008,mosei_real,0,mosei_8EHEEXex5D8_008,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\8EHEEXex5D8_008.mp4,data\preprocessed\features\z_at\8EHEEXex5D8_008.pt,data\preprocessed\features\z_v\8EHEEXex5D8_008.pt
test_dia212_utt6,meld_real,0,meld_Janice,sadness,sadness,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia212_utt6.mp4,data\preprocessed\features\z_at\test_dia212_utt6.pt,data\preprocessed\features\z_v\test_dia212_utt6.pt
gR4gM_WXesQ_006,mosei_real,0,mosei_gR4gM_WXesQ_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\gR4gM_WXesQ_006.mp4,data\preprocessed\features\z_at\gR4gM_WXesQ_006.pt,data\preprocessed\features\z_v\gR4gM_WXesQ_006.pt
train_dia504_utt0,meld_real,0,meld_Joey,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia504_utt0.mp4,data\preprocessed\features\z_at\train_dia504_utt0.pt,data\preprocessed\features\z_v\train_dia504_utt0.pt
test_dia253_utt9,meld_real,0,meld_Drew,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia253_utt9.mp4,data\preprocessed\features\z_at\test_dia253_utt9.pt,data\preprocessed\features\z_v\test_dia253_utt9.pt
FAKE_T3_1026_ITH_FEA_XX__AUDIO_1026_ITH_HAP_XX_sadtalker,track3,1,crema_1026,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1026_ITH_FEA_XX__AUDIO_1026_ITH_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1026_ITH_FEA_XX__AUDIO_1026_ITH_HAP_XX_sadtalker.pt
FAKE_T2_1045_IEO_SAD_HI__AUDIO_1045_IEO_ANG_HI_wav2lip,track2,1,crema_1045,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1045_IEO_SAD_HI__AUDIO_1045_IEO_ANG_HI_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1045_IEO_SAD_HI__AUDIO_1045_IEO_ANG_HI_wav2lip.pt
gEgcpVY8WK4_002,mosei_real,0,mosei_gEgcpVY8WK4_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\gEgcpVY8WK4_002.mp4,data\preprocessed\features\z_at\gEgcpVY8WK4_002.pt,data\preprocessed\features\z_v\gEgcpVY8WK4_002.pt
FAKE_T1_1028_MTI_SAD_XX__AUDIO_1028_MTI_ANG_XX_styletts,track1,1,crema_1028,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1028_MTI_SAD_XX__AUDIO_1028_MTI_ANG_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1028_MTI_SAD_XX__AUDIO_1028_MTI_ANG_XX_styletts.pt
1_4477,mustard,-1,mustard_PERSON,,,0,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_4477.mp4,data\preprocessed\features\z_at\1_4477.pt,data\preprocessed\features\z_v\1_4477.pt
2_425,mustard,-1,mustard_MONICA,,,0,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_425.mp4,data\preprocessed\features\z_at\2_425.pt,data\preprocessed\features\z_v\2_425.pt
train_dia338_utt16,meld_real,0,meld_Mr._Burgin,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia338_utt16.mp4,data\preprocessed\features\z_at\train_dia338_utt16.pt,data\preprocessed\features\z_v\train_dia338_utt16.pt
2cwNG0YuwtQ_002,mosei_real,0,mosei_2cwNG0YuwtQ_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\2cwNG0YuwtQ_002.mp4,data\preprocessed\features\z_at\2cwNG0YuwtQ_002.pt,data\preprocessed\features\z_v\2cwNG0YuwtQ_002.pt
FAKE_T3_1023_TAI_SAD_XX__AUDIO_1023_TAI_ANG_XX_sadtalker,track3,1,crema_1023,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1023_TAI_SAD_XX__AUDIO_1023_TAI_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1023_TAI_SAD_XX__AUDIO_1023_TAI_ANG_XX_sadtalker.pt
train_dia245_utt4,meld_real,0,meld_Monica,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia245_utt4.mp4,data\preprocessed\features\z_at\train_dia245_utt4.pt,data\preprocessed\features\z_v\train_dia245_utt4.pt
test_dia209_utt0,meld_real,0,meld_Chandler,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia209_utt0.mp4,data\preprocessed\features\z_at\test_dia209_utt0.pt,data\preprocessed\features\z_v\test_dia209_utt0.pt
cml9rShionM_003,mosei_real,0,mosei_cml9rShionM_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\cml9rShionM_003.mp4,data\preprocessed\features\z_at\cml9rShionM_003.pt,data\preprocessed\features\z_v\cml9rShionM_003.pt
FAKE_T3_1018_IOM_DIS_XX__AUDIO_1018_IOM_FEA_XX_sadtalker,track3,1,crema_1018,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1018_IOM_DIS_XX__AUDIO_1018_IOM_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1018_IOM_DIS_XX__AUDIO_1018_IOM_FEA_XX_sadtalker.pt
aiUq5xksJy0_003,mosei_real,0,mosei_aiUq5xksJy0_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\aiUq5xksJy0_003.mp4,data\preprocessed\features\z_at\aiUq5xksJy0_003.pt,data\preprocessed\features\z_v\aiUq5xksJy0_003.pt
FAKE_T3_1038_IWL_SAD_XX__AUDIO_1038_IWL_ANG_XX_sadtalker,track3,1,crema_1038,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1038_IWL_SAD_XX__AUDIO_1038_IWL_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1038_IWL_SAD_XX__AUDIO_1038_IWL_ANG_XX_sadtalker.pt
train_dia905_utt15,meld_real,0,meld_Chandler,disgust,disgust,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia905_utt15.mp4,data\preprocessed\features\z_at\train_dia905_utt15.pt,data\preprocessed\features\z_v\train_dia905_utt15.pt
HxyfY7hsjOg_001,mosei_real,0,mosei_HxyfY7hsjOg_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\HxyfY7hsjOg_001.mp4,data\preprocessed\features\z_at\HxyfY7hsjOg_001.pt,data\preprocessed\features\z_v\HxyfY7hsjOg_001.pt
FAKE_T2_1026_IEO_ANG_HI__AUDIO_1026_IEO_DIS_HI_wav2lip,track2,1,crema_1026,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1026_IEO_ANG_HI__AUDIO_1026_IEO_DIS_HI_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1026_IEO_ANG_HI__AUDIO_1026_IEO_DIS_HI_wav2lip.pt
QCR7uyowjhM_003,mosei_real,0,mosei_QCR7uyowjhM_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\QCR7uyowjhM_003.mp4,data\preprocessed\features\z_at\QCR7uyowjhM_003.pt,data\preprocessed\features\z_v\QCR7uyowjhM_003.pt
FAKE_T3_1003_IOM_SAD_XX__AUDIO_1003_IOM_ANG_XX_sadtalker,track3,1,crema_1003,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1003_IOM_SAD_XX__AUDIO_1003_IOM_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1003_IOM_SAD_XX__AUDIO_1003_IOM_ANG_XX_sadtalker.pt
2_194,mustard,-1,mustard_JOEY,,,0,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_194.mp4,data\preprocessed\features\z_at\2_194.pt,data\preprocessed\features\z_v\2_194.pt
