split,dialogue_id,utterance_id,speaker,emotion,emotion_raw,sentiment,utterance,duration,video_path,clip_id
train,173,3,Phoebe,anger,anger,negative,Weve been on the road six hours and youve been asleep for five and a half!,6.8,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia173_utt3.mp4,train_dia173_utt3
train,202,6,Phoebe,neutral,neutral,neutral,"I know, the babies are asleep.",2.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia202_utt6.mp4,train_dia202_utt6
test,100,17,Phoebe,neutral,neutral,neutral,Leslie?,3.55,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia100_utt17.mp4,test_dia100_utt17
train,40,0,Phoebe,anger,anger,negative,I cant,3.38,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia40_utt0.mp4,train_dia40_utt0
train,976,0,Phoebe,joy,joy,positive,"Hey Rach, wanna hear the new song I'm thinkin' of singing this afternoon? I wrote it this morning in the shower.",6.46,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia976_utt0.mp4,train_dia976_utt0
test,192,10,Phoebe,neutral,neutral,neutral,And how none of it matters when the people really love each other.,3.8,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia192_utt10.mp4,test_dia192_utt10
dev,108,2,Phoebe,neutral,surprise,negative,"This one doesn't hurt either—Ooh, yes it does!",2.88,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia108_utt2.mp4,dev_dia108_utt2
train,948,0,Phoebe,neutral,neutral,neutral,"And there's a country called Argentinaaaa,    it's a place I've never seeeeen.",5.71,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia948_utt0.mp4,train_dia948_utt0
train,907,3,Phoebe,anger,anger,negative,No but you shouldn't! Don't ever do that again.,3.09,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia907_utt3.mp4,train_dia907_utt3
train,66,6,Phoebe,neutral,neutral,neutral,"Okay, this is what Im talking about, this. I-I need to live in a land where people can spill.",5.51,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia66_utt6.mp4,train_dia66_utt6
train,918,10,Phoebe,anger,anger,negative,Chandler is a great name!,2.54,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia918_utt10.mp4,train_dia918_utt10
train,820,21,Phoebe,joy,joy,positive,Grandmas gonna have to get in line.,5.13,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia820_utt21.mp4,train_dia820_utt21
dev,95,4,Phoebe,neutral,neutral,neutral,Regina Philange.,2.67,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia95_utt4.mp4,dev_dia95_utt4
train,156,4,Phoebe,neutral,neutral,neutral,I believe this belongs to the father of your baby.,3.5,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia156_utt4.mp4,train_dia156_utt4
train,681,2,Phoebe,sadness,sadness,negative,"Oh, poor little Tooty is scared to death. We should find his owner.",3.25,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia681_utt2.mp4,train_dia681_utt2
train,896,5,Phoebe,neutral,neutral,neutral,"Well, he may not be my soul mate, but a girls gotta eat.",3.25,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia896_utt5.mp4,train_dia896_utt5
train,936,16,Phoebe,anger,anger,negative,"Look, Rachel, if you go, youre just gonna mess with his head and ruin his wedding!",4.25,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia936_utt16.mp4,train_dia936_utt16
train,873,5,Phoebe,anger,anger,negative,"Oh, I'm still mad at them but I also now that they bring happiness to lots of kids who's moms didn't kill themselves, so by supporting them, I'm doing a good thing, but I'm not",12.85,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia873_utt5.mp4,train_dia873_utt5
test,28,15,Phoebe,anger,anger,negative,Wait! What?! No!! Elevator!! No!,5.92,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia28_utt15.mp4,test_dia28_utt15
test,40,1,Phoebe,neutral,neutral,neutral,"I’m really glad you guys are okay but, I just keep thinking what would happen if-if you two  actually had hooked up.",7.26,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia40_utt1.mp4,test_dia40_utt1
train,973,0,Phoebe,neutral,neutral,neutral,Relax every muscle in your body.,3.5,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia973_utt0.mp4,train_dia973_utt0
train,936,21,Phoebe,joy,joy,positive,"I do! I do! I do!  I do!  Ugh, like I can really chase you. Im carrying a litter.",7.34,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia936_utt21.mp4,train_dia936_utt21
train,871,8,Phoebe,neutral,neutral,neutral,"Well, I, I like the idea of naming him after someone I love, and Joey and Chandler are great names.",7.8,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia871_utt8.mp4,train_dia871_utt8
test,33,10,Phoebe,anger,anger,negative,"Yeah, no kidding, this just proves no good can come from  having sex with Ross!",7.34,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia33_utt10.mp4,test_dia33_utt10
test,112,7,Phoebe,anger,anger,negative,When I get up there I’m going to kick some ass.,3.29,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia112_utt7.mp4,test_dia112_utt7
dev,59,3,Phoebe,neutral,neutral,neutral,"When the revolution comes, I will have to destroy you all.",3.29,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia59_utt3.mp4,dev_dia59_utt3
train,398,4,Phoebe,neutral,surprise,negative,"I'm so embarrassed, I'm the one he hit on!",5.3,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia398_utt4.mp4,train_dia398_utt4
train,420,6,Phoebe,neutral,neutral,neutral,"All good, thanks.  Do you maybe have a nickname have like a nickname thats easier to rhyme?",7.22,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia420_utt6.mp4,train_dia420_utt6
train,936,19,Phoebe,sadness,sadness,negative,"Im sorry, I know this must be really hard, its over.",5.67,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia936_utt19.mp4,train_dia936_utt19
train,372,5,Phoebe,sadness,sadness,negative,They-they have a liking problem with you.,2.67,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia372_utt5.mp4,train_dia372_utt5
train,707,12,Phoebe,anger,anger,negative,And you can leave the hurt bunny look over there too!,3.25,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia707_utt12.mp4,train_dia707_utt12
train,401,7,Phoebe,joy,joy,positive,"Hi Phoebe Abott, Im your best friends daughter!",3.38,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia401_utt7.mp4,train_dia401_utt7
train,852,5,Phoebe,neutral,neutral,neutral,"Okay, yeah, so it's not gonna work.",2.79,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia852_utt5.mp4,train_dia852_utt5
train,366,10,Phoebe,neutral,neutral,neutral,"Chandler, easy, easy. Go to your happy place. La la la la la la la.",5.67,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia366_utt10.mp4,train_dia366_utt10
train,317,0,Phoebe,neutral,neutral,neutral,Joseph Francis Tribbiani are you home yet?!!,4.13,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia317_utt0.mp4,train_dia317_utt0
train,430,1,Phoebe,neutral,neutral,neutral,"Rachel is one of my closest friends.  Although, being the only one who knows anything about this does makes me feel special. Okay!",10.05,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia430_utt1.mp4,train_dia430_utt1
train,948,5,Phoebe,joy,joy,positive,"Well, you said that you had customers lined up in the street,    so I am here to entertain!",4.05,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia948_utt5.mp4,train_dia948_utt5
train,778,5,Phoebe,neutral,neutral,neutral,"Sure, yeah, no I can do that, yeah, because umm, y'know, the muscles in the siadic area can get yknow, real  nice and tight.",8.38,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia778_utt5.mp4,train_dia778_utt5
train,939,10,Phoebe,neutral,neutral,neutral,"I just talked him into it, don’t tell me I have to do you too.  The puppet master gets tired people.",9.47,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia939_utt10.mp4,train_dia939_utt10
train,207,10,Phoebe,joy,joy,positive,"Okay, ah, before you get all talky again, umm, could you also please tell Sergei that I really like his suit.",9.34,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia207_utt10.mp4,train_dia207_utt10
train,682,8,Phoebe,joy,joy,positive,"Oh, look, look, he's closing his eyes.  Look, he's opening his eyes.",3.13,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia682_utt8.mp4,train_dia682_utt8
train,314,9,Phoebe,joy,joy,positive,Totally. Im like 90/10.,6.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia314_utt9.mp4,train_dia314_utt9
train,146,12,Phoebe,sadness,sadness,negative,"Y'know what the saddest part is, when we were playing together, that was like the most fun Ive ever had in like all my lives.",8.22,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia146_utt12.mp4,train_dia146_utt12
train,984,4,Phoebe,neutral,neutral,neutral,"Ooh, if you take the northern route there's a man in Illinois with a beard of bees.",3.59,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia984_utt4.mp4,train_dia984_utt4
dev,93,3,Phoebe,sadness,sadness,negative,"I'm not gonna lie to you, Ross, it doesn't look good.",4.5,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia93_utt3.mp4,dev_dia93_utt3
train,948,2,Phoebe,neutral,neutral,neutral,Human spleeeen.,3.92,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia948_utt2.mp4,train_dia948_utt2
train,935,10,Phoebe,joy,joy,positive,"Sure!   Yeah! Las Vegas, number one!",3.29,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia935_utt10.mp4,train_dia935_utt10
test,83,1,Phoebe,neutral,neutral,neutral,Where’d you get too? We lost you after you opened up all the presents.,3.63,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia83_utt1.mp4,test_dia83_utt1
train,973,17,Phoebe,neutral,neutral,neutral,And the-the calming sounds of the babbling brook....,4.96,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia973_utt17.mp4,train_dia973_utt17
test,184,7,Phoebe,sadness,sadness,negative,"No, you can’t let this stop you from getting massages!",2.92,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia184_utt7.mp4,test_dia184_utt7
dev,23,5,Phoebe,neutral,surprise,negative,"Oh my God! I don’t believe it! Oh, you poor bunny.",7.51,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia23_utt5.mp4,dev_dia23_utt5
train,922,6,Phoebe,neutral,neutral,neutral,Yeah. I just need you to bring me some photos of Ross.,4.09,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia922_utt6.mp4,train_dia922_utt6
dev,97,17,Phoebe,neutral,neutral,neutral,"Okay, obviously you don’t know much about the U.S. government.",3.84,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia97_utt17.mp4,dev_dia97_utt17
train,241,10,Phoebe,joy,joy,positive,"Ok, that'll be great!",3.21,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia241_utt10.mp4,train_dia241_utt10
train,604,9,Phoebe,neutral,neutral,neutral,"Yeah, no, Im fairly intuitive and psychic. Its a substantial gift.",5.55,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia604_utt9.mp4,train_dia604_utt9
dev,66,0,Phoebe,neutral,surprise,negative,Oh my God! Chandler just left though!,3.04,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia66_utt0.mp4,dev_dia66_utt0
train,505,9,Phoebe,neutral,neutral,neutral,"So, could I just move in with you for a couple days?",3.67,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia505_utt9.mp4,train_dia505_utt9
train,708,0,Phoebe,neutral,neutral,neutral,"Well, because we thought you knew!! Its so obvious! God, that would be like telling Monica, ""Hey, you like things clean.""",8.34,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia708_utt0.mp4,train_dia708_utt0
train,496,1,Phoebe,neutral,neutral,neutral,"Okay.  We are at a rest stop on Route 27. Okay.  There is no Route 27.   Okay, either 93 or 76?",7.72,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia496_utt1.mp4,train_dia496_utt1
train,907,9,Phoebe,disgust,disgust,negative,"Save it Red! Unless you wanna spend the night in the slammer, you apologize to the tree.",3.92,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia907_utt9.mp4,train_dia907_utt9
test,169,3,Phoebe,anger,anger,negative,"Hey lady, your day’s over! It’s my turn!",3.09,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia169_utt3.mp4,test_dia169_utt3
train,907,13,Phoebe,neutral,neutral,neutral,"Okay, cancel backup! Cancel backup!",3.13,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia907_utt13.mp4,train_dia907_utt13
train,420,4,Phoebe,disgust,disgust,negative,I know but its so hard! Nothing rhymes with your stupid name!,4.46,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia420_utt4.mp4,train_dia420_utt4
train,596,16,Phoebe,anger,anger,negative,"A real man wouldnt just run to the hospital!  No! What would, what would Krog do?",6.8,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia596_utt16.mp4,train_dia596_utt16
train,439,1,Phoebe,disgust,disgust,negative,"No, no, no, I wouldnt do you myself, I mean that would be weird.",4.13,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia439_utt1.mp4,train_dia439_utt1
train,1005,15,Phoebe,neutral,neutral,neutral,"Larry, okay, can't you just be Larry and not Larry the health inspector guy?",5.59,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1005_utt15.mp4,train_dia1005_utt15
train,384,4,Phoebe,joy,joy,positive,"Well, maybe we will.  Oh!",4.8,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia384_utt4.mp4,train_dia384_utt4
train,304,10,Phoebe,anger,anger,negative,"Build the unit Cinderelly, lay the tile Cinderelly.",2.96,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia304_utt10.mp4,train_dia304_utt10
train,988,0,Phoebe,neutral,neutral,neutral,"Yknow, youre friends getting married, its gotta change things.",3.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia988_utt0.mp4,train_dia988_utt0
test,233,4,Phoebe,sadness,sadness,negative,"Yes, but I wanted you to want to live with me, but okay, if you're having so much fun over here",5.26,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia233_utt4.mp4,test_dia233_utt4
train,896,3,Phoebe,neutral,neutral,neutral,"I butyknow Im gonna go out with him again, Ill find out more.",2.92,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia896_utt3.mp4,train_dia896_utt3
train,604,11,Phoebe,neutral,neutral,neutral,"Absolutely, oh I promise. Tell her what?",3.75,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia604_utt11.mp4,train_dia604_utt11
train,468,8,Phoebe,joy,joy,positive,Yeah I know. Isnt it great? One less person we have to make small talk with.,3.04,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia468_utt8.mp4,train_dia468_utt8
train,778,6,Phoebe,neutral,surprise,negative,"So umm, tell me Rick, how umm, how did you injure the area.",5.26,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia778_utt6.mp4,train_dia778_utt6
train,146,11,Phoebe,sadness,sadness,negative,"She dumped me, I mean I totally trusted her and then one day it was Okay, bye Pheebs gone.",7.26,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia146_utt11.mp4,train_dia146_utt11
train,199,0,Phoebe,sadness,sadness,negative,"Rachel, were sorry for pushing those guys on you.",2.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia199_utt0.mp4,train_dia199_utt0
train,773,1,Phoebe,disgust,disgust,negative,"We've got the ground-up flesh of formerly cute cows and turkeys, ew...",4.17,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia773_utt1.mp4,train_dia773_utt1
train,860,2,Phoebe,fear,fear,negative,"Umm look, youre coming on a little strong.",2.79,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia860_utt2.mp4,train_dia860_utt2
train,652,13,Phoebe,neutral,neutral,neutral,"Oh, oh, but y'know, you always see these really beautiful women with these really nothing guys, you could be one of those guys.",6.26,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia652_utt13.mp4,train_dia652_utt13
dev,25,5,Phoebe,anger,anger,negative,Would you relax? I know what I am doing. This is how he wears it.,6.3,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia25_utt5.mp4,dev_dia25_utt5
train,177,1,Phoebe,neutral,neutral,neutral,"Rachel has something that she wants to tell you and umm, I believe that this is your red sweater.",6.92,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia177_utt1.mp4,train_dia177_utt1
train,895,1,Phoebe,neutral,neutral,neutral,Of course I do! And Im gonna give it back to you as soon as theyre done with it at the key shining place.,9.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia895_utt1.mp4,train_dia895_utt1
train,939,2,Phoebe,neutral,neutral,neutral,Are you all right?,4.3,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia939_utt2.mp4,train_dia939_utt2
test,15,0,Phoebe,joy,joy,positive,"Yeah! Sure! Yep!  Oh, y'know what? If I heard a shot right now, I'd throw my body on you.",6.01,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia15_utt0.mp4,test_dia15_utt0
train,778,3,Phoebe,neutral,neutral,neutral,"You mean theOkay by siadic, you mean the towel covered portion.",6.21,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia778_utt3.mp4,train_dia778_utt3
test,13,1,Phoebe,neutral,neutral,neutral,"But I don't. Me, Phoebe.",2.63,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia13_utt1.mp4,test_dia13_utt1
train,517,6,Phoebe,joy,joy,positive,"Yeah, say my name. Say it!  And now Im going to cover you back up, and umm were never doing this again.",20.12,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia517_utt6.mp4,train_dia517_utt6
train,263,8,Phoebe,joy,joy,positive,"I did, but that was really fun.",4.75,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia263_utt8.mp4,train_dia263_utt8
train,678,15,Phoebe,joy,joy,positive,"Oh yeah! Yeah, no, were gonna connect, y'know bond, and everything.",3.92,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia678_utt15.mp4,train_dia678_utt15
train,153,7,Phoebe,neutral,neutral,neutral,Im just taking it to be re-wired.,11.39,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia153_utt7.mp4,train_dia153_utt7
train,3,6,Phoebe,neutral,surprise,negative,"He thinks Monica is empty, she is the empty vase!",2.92,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia3_utt6.mp4,train_dia3_utt6
train,1027,3,Phoebe,sadness,sadness,negative,"No, she just died today! Okay, umm, we're having a memorial service tomorrow.",6.05,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1027_utt3.mp4,train_dia1027_utt3
train,613,8,Phoebe,neutral,surprise,positive,Yes!!  Oh.,5.67,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia613_utt8.mp4,train_dia613_utt8
test,100,6,Phoebe,sadness,sadness,negative,I didn’t mean to scare you.,4.21,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia100_utt6.mp4,test_dia100_utt6
train,156,6,Phoebe,neutral,neutral,neutral,Uh-huh. Now you can turn around or you can go in there and rip the Band-Aid off. What to you want to do?,5.84,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia156_utt6.mp4,train_dia156_utt6
train,139,0,Phoebe,neutral,neutral,neutral,"I really thought you making a good point. I mean y'know, until you got cut off.",4.17,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia139_utt0.mp4,train_dia139_utt0
